_id,Company,Price,Earnings Date,description,20-Day Simple Moving Average,200-Day Simple Moving Average,50-Day,52-Week,Analyst Recom,Average True Range,Average Volume,Beta,Change,EPS ttm,ROI,ratio,performance
52853800bb1177ca391c1838,Accenture plc,77.06,2013-09-26 20:30:00+00:00,"{'Country': 'Ireland', 'Sector': 'Technology', 'Industry': 'Information Technology Services'}",0.037700000000000004,0.029900000000000003,"[0.1043, -0.0066]","[0.2273, -0.0729]",2.2,1.18,3213.71,0.92,-0.0045000000000000005,4.93,0.713,"{'quick': 1.5, 'current': 1.5}","{'Year': 0.1961, 'Half Year': -0.027, 'Month': 0.0811, 'Week': 0.0316}"
52853800bb1177ca391c1839,ACNB Corp.,17.98,2013-10-21 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Regional - Southwest  Banks'}",0.0393,0.0815,"[0.0857, 0.0017000000000000001]","[0.2265, 0.0017000000000000001]",,0.25,3.71,0.58,0.010700000000000001,1.55,0.181,"{'quick': None, 'current': None}","{'Year': 0.211, 'Half Year': 0.08610000000000001, 'Month': 0.0665, 'Week': 0.0148}"
52853800bb1177ca391c183a,Amcol International Corp.,31.24,2013-10-25 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Industrial Metals & Minerals'}",-0.0392,-0.0167,"[0.0045000000000000005, -0.09480000000000001]","[0.1461, -0.1517]",3.0,0.65,84.76,1.73,-0.0051,0.7000000000000001,0.105,"{'quick': 2.5, 'current': 3.6}","{'Year': 0.0998, 'Half Year': 0.0195, 'Month': -0.0476, 'Week': -0.0333}"
52853800bb1177ca391c183b,"Acorda Therapeutics, Inc.",33.74,2013-10-31 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",0.039,-0.0021000000000000003,"[0.11570000000000001, -0.0971]","[0.4883, -0.17450000000000002]",2.3,1.27,321.38,0.73,0.007500000000000001,3.51,0.4,"{'quick': 4.4, 'current': 4.7}","{'Year': 0.3856, 'Half Year': 0.029500000000000002, 'Month': 0.0414, 'Week': 0.028900000000000002}"
52853800bb1177ca391c183c,Active Power Inc.,2.86,2013-11-11 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Diversified Machinery'}",-0.0361,-0.2732,"[0.0142, -0.1829]","[0.0142, -0.4257]",3.0,0.08,108.05,-0.25,-0.010400000000000001,-0.06,-0.054,"{'quick': 1.5, 'current': 2.1}","{'Year': -0.020300000000000002, 'Half Year': -0.3326, 'Month': -0.061700000000000005, 'Week': -0.0034000000000000002}"
52853800bb1177ca391c183d,Ares Commercial Real Estate Corporation,13.74,2013-11-13 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Diversified'}",0.07830000000000001,-0.032100000000000004,"[0.1327, 0.008400000000000001]","[0.1645, -0.17750000000000002]",1.7000000000000002,0.30000000000000004,303.57,,0.0181,1.16,0.002,"{'quick': None, 'current': None}","{'Year': -0.1101, 'Half Year': -0.15940000000000001, 'Month': 0.0931, 'Week': 0.0385}"
52853800bb1177ca391c183e,"AcelRx Pharmaceuticals, Inc.",7.99,2013-11-05 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Medical Appliances & Equipment'}",0.0631,-0.0167,"[0.32280000000000003, -0.3064]","[1.5205000000000002, -0.4081]",1.7000000000000002,0.71,662.66,,0.0217,-1.6,-0.598,"{'quick': 2.9, 'current': 2.9}","{'Year': 1.3068, 'Half Year': 0.0876, 'Month': -0.0405, 'Week': 0.1383}"
52853800bb1177ca391c183f,Acasti Pharma Inc.,1.9100000000000001,,"{'Country': 'Canada', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.0392,-0.2649,"[0.038, -0.34140000000000004]","[0.038, -0.5452]",,0.13,55.42,,0.038,-0.12,,"{'quick': None, 'current': None}","{'Year': -0.07540000000000001, 'Half Year': -0.2923, 'Month': -0.1894, 'Week': -0.0316}"
52853800bb1177ca391c1840,Actavis plc,163.72,2013-10-29 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Drugs - Generic'}",0.069,0.36150000000000004,"[0.215, 0.001]","[1.0032, 0.001]",1.9,3.62,1470.98,0.2,0.005200000000000001,-4.36,0.016,"{'quick': 0.9, 'current': 1.5}","{'Year': 0.928, 'Half Year': 0.31770000000000004, 'Month': 0.159, 'Week': 0.043500000000000004}"
52853800bb1177ca391c1841,Acacia Research Corporation,14.41,2013-10-17 20:00:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Research Services'}",-0.061,-0.3876,"[0.0234, -0.3915]","[0.0234, -0.5495]",2.5,0.64,629.35,0.84,-0.0055000000000000005,-0.28,0.095,"{'quick': 9.3, 'current': 9.3}","{'Year': -0.3251, 'Half Year': -0.381, 'Month': -0.2787, 'Week': -0.031400000000000004}"
52853800bb1177ca391c1842,"Actions Semiconductor Co., Ltd.",2.47,2013-11-06 13:30:00+00:00,"{'Country': 'China', 'Sector': 'Technology', 'Industry': 'Semiconductor - Specialized'}",-0.0014,-0.07740000000000001,"[0.14880000000000002, -0.0852]","[0.6039, -0.2735]",4.0,0.07,50.98,0.71,-0.027600000000000003,0.0,-0.056,"{'quick': 4.4, 'current': 5}","{'Year': 0.6076, 'Half Year': -0.1477, 'Month': 0.0201, 'Week': 0.0367}"
52853800bb1177ca391c1843,"The Active Network, Inc.",14.48,2013-10-30 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Application Software'}",0.0028,0.7542,"[0.5258, -0.0007]","[2.7807, -0.0007]",3.0,0.03,2015.06,,0.0,-0.64,-0.129,"{'quick': 0.9, 'current': 0.9}","{'Year': 1.7321, 'Half Year': 1.2911000000000001, 'Month': 0.0077, 'Week': 0.0007}"
52853800bb1177ca391c1844,Acme United Corp.,14.7,2013-10-18 13:00:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Housewares & Accessories'}",-0.015600000000000001,0.11420000000000001,"[0.0863, -0.0516]","[0.42810000000000004, -0.0516]",1.0,0.5,4.77,0.32,0.0027,1.19,0.07200000000000001,"{'quick': 3, 'current': 5.9}","{'Year': 0.34500000000000003, 'Half Year': 0.14170000000000002, 'Month': -0.0323, 'Week': 0.006200000000000001}"
52853800bb1177ca391c1845,Acura Pharmaceuticals Inc.,1.67,2013-11-04 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Drug Delivery'}",-0.0217,-0.1681,"[0.22790000000000002, -0.25120000000000003]","[0.5754, -0.6289]",2.0,0.09,445.96,1.1400000000000001,0.006,-0.29,,"{'quick': 18.6, 'current': 18.9}","{'Year': 0.3719, 'Half Year': -0.242, 'Month': -0.0235, 'Week': 0}"
52853800bb1177ca391c1846,Accuride Corp.,3.32,2013-11-01 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Trucks & Other Vehicles'}",-0.1842,-0.3335,"[0.0694, -0.40800000000000003]","[0.46040000000000003, -0.5182]",2.3,0.23,336.81,2.21,0.0076,-3.89,-0.364,"{'quick': 1.3, 'current': 1.9}","{'Year': 0.35950000000000004, 'Half Year': -0.40180000000000005, 'Month': -0.3244, 'Week': 0.0217}"
52853800bb1177ca391c1847,iShares MSCI ACWI Index,56.44,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.006,0.08600000000000001,"[0.08750000000000001, -0.0046]","[0.2921, -0.0046]",,0.48,1091.25,,0.0053,,,"{'quick': None, 'current': None}","{'Year': 0.2607, 'Half Year': 0.0661, 'Month': 0.0275, 'Week': -0.002}"
52853801bb1177ca391c1848,iShares MSCI ACWI ex US Index,46.03,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.0061,0.06570000000000001,"[0.0775, -0.024800000000000003]","[0.22560000000000002, -0.024800000000000003]",,0.4,337.81,,0.0061,,,"{'quick': None, 'current': None}","{'Year': 0.19640000000000002, 'Half Year': 0.041, 'Month': 0.0051, 'Week': -0.0119}"
52853801bb1177ca391c1849,Acxiom Corporation,33.29,2013-11-06 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Information Technology Services'}",0.0177,0.4046,"[0.3467, -0.0317]","[1.0262, -0.0317]",2.0,0.92,463.18,1.19,0.0067,4.42,0.08,"{'quick': 2.2, 'current': 2.2}","{'Year': 0.9105000000000001, 'Half Year': 0.5396000000000001, 'Month': 0.1097, 'Week': 0.0135}"
52853801bb1177ca391c184a,AeroCentury Corp.,17.7,2013-11-11 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Rental & Leasing Services'}",-0.1061,-0.09240000000000001,"[0.0034000000000000002, -0.1567]","[0.4484, -0.2063]",2.0,0.36,4.34,1.28,-0.0117,4.98,0.046,"{'quick': None, 'current': None}","{'Year': 0.3517, 'Half Year': -0.1169, 'Month': -0.09910000000000001, 'Week': -0.1164}"
52853801bb1177ca391c184b,Authentidate Holding Corp.,1.2,2013-11-14 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Healthcare Information Services'}",-0.012400000000000001,0.23090000000000002,"[0.40990000000000004, -0.14400000000000002]","[1.2610999999999999, -0.2011]",3.0,0.08,63.53,1.03,-0.0782,-0.45,-0.914,"{'quick': 1.2, 'current': 2.1}","{'Year': 0.04, 'Half Year': 0.1111, 'Month': 0.3684, 'Week': 0.04}"
52853801bb1177ca391c184c,Adobe Systems Inc.,57.05,2013-12-12 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Application Software'}",0.0499,0.2404,"[0.23320000000000002, -0.0094]","[0.775, -0.0094]",2.3,1.15,3850.08,1.43,-0.008700000000000001,0.88,0.109,"{'quick': 2.9, 'current': 2.9}","{'Year': 0.7686000000000001, 'Half Year': 0.29150000000000004, 'Month': 0.1082, 'Week': 0.0487}"
52853801bb1177ca391c184d,Agree Realty Corp.,31.42,2013-10-28 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Property Management'}",-0.0071,0.0717,"[0.195, -0.0275]","[0.3371, -0.057100000000000005]",1.8,0.48,59.51,1.12,0.0026000000000000003,1.3599999999999999,0.056,"{'quick': None, 'current': None}","{'Year': 0.3257, 'Half Year': -0.022500000000000003, 'Month': 0.0152, 'Week': -0.0212}"
52853801bb1177ca391c184e,Adept Technology Inc.,9.68,2013-11-07 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Diversified Machinery'}",0.082,1.1437,"[1.3784, -0.1583]","[3.0672, -0.1583]",2.0,0.89,231.2,2.13,-0.043500000000000004,-0.97,-1.031,"{'quick': 1.4, 'current': 2.1}","{'Year': 2.6667, 'Half Year': 1.8997000000000002, 'Month': 0.0858, 'Week': 0.24780000000000002}"
52853801bb1177ca391c184f,"ADA-ES, Inc.",48.84,2013-11-07 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Pollution & Treatment Controls'}",0.228,0.401,"[0.5014000000000001, -0.0253]","[2.1368, -0.0253]",1.4,2.46,83.1,0.97,-0.023,-1.46,1.069,"{'quick': 0.7000000000000001, 'current': 0.7000000000000001}","{'Year': 1.9969999999999999, 'Half Year': 0.5053, 'Month': 0.3169, 'Week': 0.2485}"
52853801bb1177ca391c1850,"American DG Energy, Inc.",1.79,2013-11-14 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Utilities', 'Industry': 'Electric Utilities'}",0.1194,0.0568,"[0.3073, -0.0422]","[0.5907, -0.2672]",3.0,0.11,22.37,0.71,-0.0371,-0.1,-0.169,"{'quick': 11.5, 'current': 14.3}","{'Year': -0.2185, 'Half Year': 0.10060000000000001, 'Month': 0.1923, 'Week': 0.12050000000000001}"
52853801bb1177ca391c1851,Alcobra Ltd.,16.39,,"{'Country': 'Israel', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.0329,0.25880000000000003,"[0.2805, -0.3921]","[1.5215, -0.3921]",,1.56,61.88,,0.023100000000000002,-0.33,,"{'quick': 72.3, 'current': 72.3}","{'Year': None, 'Half Year': None, 'Month': -0.201, 'Week': -0.0675}"
52853801bb1177ca391c1852,Analog Devices Inc.,50.33,2013-11-26 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Printed Circuit Boards'}",0.0347,0.0925,"[0.1115, -0.001]","[0.3387, -0.001]",2.2,0.84,1768.56,0.99,-0.0004,2.09,0.133,"{'quick': 10.1, 'current': 10.7}","{'Year': 0.28250000000000003, 'Half Year': 0.09910000000000001, 'Month': 0.0775, 'Week': 0.008400000000000001}"
52853801bb1177ca391c1853,AdCare Health Systems Inc.,4.0,2013-11-14 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Long-Term Care Facilities'}",0.0109,-0.1096,"[0.1052, -0.08020000000000001]","[0.1052, -0.3609]",1.5,0.15,27.37,1.76,0.0002,-1.3900000000000001,0.002,"{'quick': 0.6000000000000001, 'current': 0.6000000000000001}","{'Year': -0.054400000000000004, 'Half Year': -0.3103, 'Month': 0.0309, 'Week': 0.028300000000000002}"
52853801bb1177ca391c1854,Archer Daniels Midland Company,42.05,2013-10-29 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Farm Products'}",0.0476,0.2162,"[0.18580000000000002, 0.0024000000000000002]","[0.7622, 0.0024000000000000002]",2.4,0.79,4023.57,0.61,0.015,2.23,0.024,"{'quick': 38.1, 'current': 38.1}","{'Year': 0.7007, 'Half Year': 0.2247, 'Month': 0.13040000000000002, 'Week': -0.0034000000000000002}"
52853801bb1177ca391c1855,"Audience, Inc.",10.02,2013-10-31 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Semiconductor - Integrated Circuits'}",-0.1228,-0.2318,"[0.049, -0.2222]","[0.301, -0.4076]",2.7,0.44,125.19,,-0.026500000000000003,0.36,0.106,"{'quick': 4.5, 'current': 5}","{'Year': 0.3831, 'Half Year': -0.3703, 'Month': -0.15030000000000002, 'Week': 0.029}"
52853801bb1177ca391c1856,"Automatic Data Processing, Inc.",77.03,2013-10-30 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Business Software & Services'}",0.0221,0.12190000000000001,"[0.1018, 0.0048000000000000004]","[0.46480000000000005, 0.0048000000000000004]",2.5,0.96,1621.1,0.75,0.0076,2.86,0.22,"{'quick': 1, 'current': 1}","{'Year': 0.4126, 'Half Year': 0.09040000000000001, 'Month': 0.057100000000000005, 'Week': 0.0082}"
52853801bb1177ca391c1857,BLDRS Asia 50 ADR Index,29.12,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.017400000000000002,0.0408,"[0.0456, -0.037]","[0.27490000000000003, -0.037]",,0.29,0.89,,0.0007,,,"{'quick': None, 'current': None}","{'Year': 0.257, 'Half Year': 0.0094, 'Month': -0.0132, 'Week': -0.0109}"
52853801bb1177ca391c1858,BLDRS Developed Markets 100 ADR Index,24.49,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.0027,0.08220000000000001,"[0.09970000000000001, -0.0176]","[0.2969, -0.0176]",,0.27,4.79,,0.002,,,"{'quick': None, 'current': None}","{'Year': 0.2796, 'Half Year': 0.0631, 'Month': 0.0235, 'Week': -0.0053}"
52853801bb1177ca391c1859,BLDRS Emerging Markets 50 ADR Index,37.58,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.016900000000000002,0.0098,"[0.059500000000000004, -0.046400000000000004]","[0.1718, -0.08560000000000001]",,0.42,29.88,,0.014,,,"{'quick': None, 'current': None}","{'Year': -0.0048000000000000004, 'Half Year': -0.039900000000000005, 'Month': -0.028800000000000003, 'Week': -0.0258}"
52853801bb1177ca391c185a,BLDRS Europe 100 ADR Index,24.19,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.0031000000000000003,0.0881,"[0.0718, -0.019]","[0.26990000000000003, -0.019]",,0.22,4.36,,0.0059,,,"{'quick': None, 'current': None}","{'Year': 0.2378, 'Half Year': 0.0741, 'Month': 0.0212, 'Week': -0.0082}"
52853801bb1177ca391c185b,Alliance Data Systems Corporation,251.05,2013-10-17 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Business Services'}",0.0579,0.3458,"[0.2796, 0.0095]","[0.8472000000000001, 0.0095]",2.0,4.48,395.63,1.46,0.0103,6.91,0.095,"{'quick': 2.4, 'current': 2.4}","{'Year': 0.746, 'Half Year': 0.401, 'Month': 0.10980000000000001, 'Week': 0.0217}"
52853801bb1177ca391c185c,"Autodesk, Inc.",44.1,2013-11-21 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Technical & System Software'}",0.07200000000000001,0.1553,"[0.2023, 0.0082]","[0.45930000000000004, 0.0082]",2.4,0.88,3501.17,2.0,0.0129,0.97,0.08700000000000001,"{'quick': 2.5, 'current': 2.5}","{'Year': 0.421, 'Half Year': 0.0945, 'Month': 0.0648, 'Week': 0.0362}"
52853801bb1177ca391c185d,The ADT Corporation,43.27,2013-11-20 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Security & Protection Services'}",0.022600000000000002,0.0094,"[0.1277, -0.0166]","[0.1395, -0.1359]",2.0,0.81,2352.66,,0.012400000000000001,1.78,0.063,"{'quick': 0.8, 'current': 0.9}","{'Year': 0.0094, 'Half Year': 0.024900000000000002, 'Month': 0.0917, 'Week': -0.012}"
52853801bb1177ca391c185e,ADTRAN Inc.,23.47,2013-10-09 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Communication Equipment'}",-0.0263,0.0026000000000000003,"[0.038700000000000005, -0.1563]","[0.3728, -0.1563]",3.1,0.71,563.67,1.12,-0.022500000000000003,0.63,0.044,"{'quick': 2.7, 'current': 3.4}","{'Year': 0.3815, 'Half Year': 0.0685, 'Month': -0.0188, 'Week': 0.016900000000000002}"
52853801bb1177ca391c185f,Addus HomeCare Corp.,25.88,2013-11-07 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Home Health Care'}",-0.038,0.4043,"[0.2162, -0.20120000000000002]","[4.0547, -0.20120000000000002]",2.0,1.7000000000000002,121.86,-0.09,0.0274,1.01,0.097,"{'quick': 2.3, 'current': 2.3}","{'Year': 3.0048, 'Half Year': 0.6872, 'Month': -0.14170000000000002, 'Week': 0.024800000000000003}"
52853801bb1177ca391c1860,"Advent Software, Inc.",34.27,2013-10-28 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Application Software'}",0.0193,0.3309,"[0.2585, -0.043500000000000004]","[1.2102, -0.043500000000000004]",2.6,0.86,324.71,0.59,-0.008700000000000001,0.49,0.079,"{'quick': 0.6000000000000001, 'current': 0.6000000000000001}","{'Year': 1.1445, 'Half Year': 0.4446, 'Month': 0.09290000000000001, 'Week': 0.0307}"
52853801bb1177ca391c1861,The Adams Express Company,13.15,2013-10-09 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Equity'}",0.0135,0.0906,"[0.0847, 0.0036000000000000003]","[0.3304, 0.0036000000000000003]",,0.1,91.78,1.05,0.0051,1.79,0.0,"{'quick': None, 'current': None}","{'Year': 0.2761, 'Half Year': 0.07390000000000001, 'Month': 0.0456, 'Week': 0.0015}"
52853801bb1177ca391c1862,"Advaxis, Inc.",3.19,,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.11750000000000001,-0.11750000000000001,"[0.1076, -0.2025]","[0.1076, -0.2025]",2.0,0.26,281.84,1.06,0.0324,-4.02,,"{'quick': 0.2, 'current': 0.2}","{'Year': None, 'Half Year': None, 'Month': None, 'Week': -0.1847}"
52853801bb1177ca391c1863,PowerShares DB Agriculture Short ETN,22.0,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0217,0.0108,"[0.068, 0]","[0.08370000000000001, -0.0795]",,0.14,0.08,,0.0,,,"{'quick': None, 'current': None}","{'Year': 0.0853, 'Half Year': -0.0517, 'Month': 0, 'Week': 0.037700000000000004}"
52853801bb1177ca391c1864,Adams Resources & Energy Inc.,55.67,2013-11-07 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Oil & Gas Refining & Marketing'}",0.048600000000000004,0.006,"[0.17300000000000001, -0.1572]","[0.8068000000000001, -0.22160000000000002]",,1.81,11.03,1.23,0.006500000000000001,7.2,0.202,"{'quick': 1.2, 'current': 1.3}","{'Year': 0.7728, 'Half Year': -0.116, 'Month': 0.114, 'Week': 0.1095}"
52853801bb1177ca391c1865,Associated Estates Realty Corp.,14.66,2013-10-22 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Residential'}",-0.028300000000000002,-0.08220000000000001,"[0.0952, -0.0659]","[0.13390000000000002, -0.2127]",2.6,0.28,603.31,0.97,0.0031000000000000003,0.14,0.03,"{'quick': None, 'current': None}","{'Year': 0.020900000000000002, 'Half Year': -0.19, 'Month': -0.0188, 'Week': -0.0122}"
52853801bb1177ca391c1866,Ameren Corporation,36.59,2013-11-07 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Utilities', 'Industry': 'Diversified Utilities'}",0.01,0.0707,"[0.131, -0.0071]","[0.3519, -0.0071]",2.7,0.59,1542.02,0.52,0.011300000000000001,-2.5700000000000003,-0.041,"{'quick': 0.9, 'current': 1}","{'Year': 0.2798, 'Half Year': 0.031400000000000004, 'Month': 0.031100000000000003, 'Week': -0.0123}"
52853801bb1177ca391c1867,AEGON N.V.,8.51,2008-08-07 04:00:00+00:00,"{'Country': 'Netherlands', 'Sector': 'Financial', 'Industry': 'Life Insurance'}",0.0589,0.2391,"[0.17220000000000002, -0.0058000000000000005]","[0.7184, -0.0058000000000000005]",3.0,0.14,963.0,2.22,-0.0035,0.64,0.035,"{'quick': None, 'current': None}","{'Year': 0.668, 'Half Year': 0.3774, 'Month': 0.0893, 'Week': 0.07830000000000001}"
52853801bb1177ca391c1868,Aegion Corporation,21.55,2013-10-29 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Heavy Construction'}",-0.018000000000000002,-0.0594,"[0.06760000000000001, -0.1192]","[0.22410000000000002, -0.17450000000000002]",2.1,0.61,200.42,1.73,0.048400000000000006,1.31,0.065,"{'quick': 2.4, 'current': 2.6}","{'Year': 0.148, 'Half Year': -0.08750000000000001, 'Month': -0.0863, 'Week': -0.0111}"
52853801bb1177ca391c1869,"Aegerion Pharmaceuticals, Inc.",79.4,2013-10-30 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.0456,0.23770000000000002,"[0.1617, -0.2139]","[3.1636, -0.2139]",1.4,6.11,585.06,,-0.0342,-2.58,,"{'quick': 7.9, 'current': 8}","{'Year': 2.9018, 'Half Year': 0.33240000000000003, 'Month': 0.0427, 'Week': 0.0902}"
52853801bb1177ca391c186a,Aehr Test Systems,2.34,2013-09-26 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Semiconductor Equipment & Materials'}",-0.0859,0.534,"[0.4904, -0.3482]","[2.5455, -0.3482]",,0.18,37.52,1.83,0.017400000000000002,-0.34,-0.541,"{'quick': 0.9, 'current': 1.8}","{'Year': 1.7059000000000002, 'Half Year': 0.6429, 'Month': -0.029500000000000002, 'Week': -0.061200000000000004}"
52853801bb1177ca391c186b,"Advanced Energy Industries, Inc.",22.79,2013-11-04 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Diversified Electronics'}",0.0625,0.20670000000000002,"[0.34690000000000004, -0.1416]","[1.0366, -0.1416]",2.6,1.05,406.68,1.77,-0.0117,0.2,0.046,"{'quick': 2, 'current': 2.7}","{'Year': 0.9526, 'Half Year': 0.28250000000000003, 'Month': 0.23450000000000001, 'Week': -0.041600000000000005}"
52853801bb1177ca391c186c,American Equity Investment Life Holding Co.,22.38,2013-11-04 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Life Insurance'}",0.0558,0.29350000000000004,"[0.1184, 0.0095]","[1.1354, 0.0095]",2.2,0.44,1323.59,1.9100000000000001,0.0099,2.51,0.025,"{'quick': None, 'current': None}","{'Year': 1.0769, 'Half Year': 0.39630000000000004, 'Month': 0.035, 'Week': 0.0443}"
